JyySzG8v,Ashley,"""Are they just going to let us die here?""","""Bọn họ định để chúng ta chết giấc ở đây hay sao trời?"""
qVX74dyV,Andrew,"""At this point I'd be surprised if they didn't.""","""Tới giờ phút này thì anh thấy không vậy mới lạ đó."""
XH69Ptvy,Andrew,"""Like this whole situation is going ","""Kiểu này thì nguyên vụ này sẽ"
XH69Ptvy,Andrew,"to be a PR nightmare, I'm sure.""","trở thành một đợt quảng bá đi vào lòng đất luôn, anh mày chắc đấy."""
sXNlq7Dy,Andrew,"""I wonder if they'd rather we die than talk about it.""","""Anh ngờ là bọn họ mong mình chết hết cả đám đi hơn là phải nói về nó đó."""
Nr0SJYS3,Ashley,"""..........Cheery.""","""..........Vui ghê ha."""
6kM3vcZf,Ashley,"""They should come in and shoot us then ","""Thế thì bọn họ vô rồi bắn chết tụi mình luôn"
6kM3vcZf,Ashley,"or something. Get it over with...""","hay gì đó cho rồi luôn đi. Cho xong nhanh giùm…"""
J3tsWPd2,Andrew,"""That wouldn't look very natural, I guess.""","""Anh đoán là do thế thì không tự nhiên lắm."""
cFq0ZrWd,Ashley,"""I guess...""","""Chắc vậy…"""
1tBknPJ9,Narrator,This is where you and your older brother pile your trash.,Đây là nơi mi với anh trai mi chất chồng đống rác của hai đứa mi.
LhGwz2fj,Narrator,"It's already been scavenged several times, and is","Nó đã bị lục lọi đào bới rất nhiều lần rồi, và đã"
LhGwz2fj,Narrator,truly and utterly exhausted as a food source.,hoàn toàn sạch sẽ chẳng còn gì để bỏ bụng được nữa.
6wnGmvDw,Narrator,But wait! What is that..?,Nhưng khoan đã! Cái đó là gì thế…?
rGJ29H7s,Narrator,,
rGJ29H7s,Narrator,Got a Can of Tomatoes!,Nhận được Cà Chua Đóng Hộp!
RkrDNZdh,Narrator,Amazing! You should show that to your brother.,Tuyệt vời! Mi nên đem khoe với ông anh của mình đi.
VVkWMX1N,Narrator,"While yes, these are perfectly suitable plastic",Ừ thì đúng là mấy cái bao nylon này hoàn toàn
VVkWMX1N,Narrator,"bags, they are also full already.","dùng được, nhưng chúng cũng đã đầy đổ rồi."
lk6mMJ1g,Narrator,You'd rather not carry the meat you're about to eat,Mi chắc sẽ không muốn đựng đống thịt mình sắp sửa bỏ vào miệng
lk6mMJ1g,Narrator,inside a used trash bag. Find something else.,trong một túi rác đã dùng rồi đâu nhỉ. Tìm thứ khác đi.
xHczSh3t,Narrator,The coffee machine sits alone. Sad and abandoned.,"Cái máy pha cà phê nằm trơ trọi một mình. Buồn bã, lẻ loi, và cô độc."
1RYJQcTj,Narrator,There are only so many times you can brew the ,Hạt cà phê có muốn rang nhiều lần thì cũng chỉ được có
1RYJQcTj,Narrator,"same grounds, so no more coffee in this house.","nhiêu đó lần thôi, vậy nên trong nhà cũng không còn cà phê nữa."
RDMFsXCc,Narrator,You're used to filling your stomach with water.,Mi đã quen lấp đầy cái bụng mình bằng nước rồi.
ycHhGq6V,Narrator,But it's not enough! Your body demands sustenance!!,Nhưng mà nó không đủ! Cơ thể mi cần có những dưỡng chất khác nữa!
txLknyg8,Narrator,Inside the cabinets is.....,Trong tủ là…..
hs5GWBBx,Narrator,NOTHING!,KHÔNG GÌ CẢ!
CmRwVKZ6,Narrator,"I said show the Tomato Can to your brother, ","Ta nói là đem Cà Chua Đóng Hộp cho anh mi xem đi,"
CmRwVKZ6,Narrator,goddammit!! Don't be so greedy all the time.,chết tiệt thiệt chứ!! Đừng có lúc nào cũng tham lam như thế.
Cf9VHTXV,Ashley,"""Sighhhh.....""","""Haizzzz….."""
M9Np00WG,Narrator,You boil the canned tomatoes to make ,Mi nấu sôi cái lon cà chua đóng hộp để làm
M9Np00WG,Narrator,delicious boiled canned tomatoes!,món cà chua đóng hộp luộc ngon số dzách!
xRr95B05,Narrator,There's even a little bit of pepper left to season,Vẫn còn sót lại chút hạt tiêu để nêm nếm món này luôn cơ!
xRr95B05,Narrator,with! This is some gourmet stuff right here.,Đây rõ là một món ăn cao cấp đấy chứ còn gì nữa.
SvXfM40N,Narrator,No salt though.,Tiếc là không có muối.
WjBR3yD2,Narrator,"You've used all of it to spike your water, in order to avoid ",Mi đã dùng hết muối để làm mẵn mẵn nước của mình để tránh
WjBR3yD2,Narrator,overhydrating yourself while drinking to fill your stomach.,bị ngộ độc nước trong những bữa uống nước thay cơm rồi.
f9FxX0gm,Ashley,"""....Well? How is it?""","""…..Thế? Món này sao?"""
F7LqHqsX,Andrew,"""At this point you could feed me a can of worms","""Giờ này mày có cho anh ăn một lon giun đi nữa"
F7LqHqsX,Andrew,"and I'd say it's the best thing I ever ate...""","thì anh cũng nói đó là thứ ngon lành nhất mà anh từng ăn…"""
Kp3rJdZ6,Ashley,"""Kiss-ass.""","""Đồ nịnh đầm."""
sHNtFVMM,Andrew,"""No, I'm saying that's how hungry I am!!""","""Không, anh chỉ đang nói anh đói tới mức nào thôi!!"""
tHjyK2rh,Narrator,It is in that moment that an ominous ,Đúng lúc này thì một âm thanh
tHjyK2rh,Narrator,audio assaults your ear drums.,đáng nguyền rủa bắt đầu hành xác hai lỗ tai mi.
rWXZMGzl,Andrew,"""............Are you kidding me? The ","""............Đùa nhau đấy hả? Cái tên"
rWXZMGzl,Andrew,"neighbor is at it \fi again?? \fr\c[1]""","hàng xóm đó lại bắt đầu lên cơn \fi nữa hả?? \fr\c[1]"""
nTDCdL6l,Ashley,"""Wanna go take a peek?""","""Muốn qua nhòm lén tí không?"""
Xpp1RsZy,Andrew,"""Nope.""","""Xin kiếu."""
wyn3btbz,Andrew,"""But I'll come along if you do...""","""Nhưng anh sẽ đi cùng nếu mày muốn đi…"""
plCQXbMC,Andrew,"""Here. Catch.""","""Đây. Bắt lấy."""
fS6sLG7D,Narrator,,
fS6sLG7D,Narrator,Got Balcony Key!,Nhận được Chìa Khóa Ban Công
D1KmKDLL,Narrator,You fry some meat.,Mi rán chút thịt.
SrpZZmML,Ashley,"""Dinner's ready!""","""Bữa tối xong rồi này!"""
fsNTnb3r,Andrew,"""....Right. So what are we having here?""","""….Được rồi. Vậy, chúng ta ăn gì đây?"""
DffhVzgD,Ashley,"""Pure deliciousness is what! Eat up.""","""Thì là mĩ vị thuần túy đấy! Ăn đi."""
3S1HNMcl,Andrew,"""..............You first.""","""..............Mày ăn trước đi."""
NZyry4r3,Ashley,"""*Munch munch* Huh? What??""","""""Nhoàm nhoàm* Hả? Cái gì??"""
vt3SPtM2,Andrew,"""Oh, you already--... okay....""","""Ô, mày đã--… được thôi…."""
mH9gVvwH,Ashley,"""Eat, Andrew. You will not waste this.""","""Ăn đi, Andrew. Anh không được lãng phí thứ này đâu."""
W52K2BBS,Andrew,"""Um... R-right....""","""Ừm… B-Biết rồi…."""
SVpD0MDB,Narrator,Andrew takes a bite out of your cooking.,Andrew cắn một miếng đồ ăn mi nấu.
xLGNhlr2,Andrew,"""Ghhk--!!""","""Huệ--!!"""
TNqmJ3wW,Narrator,I don't think he likes it.,Ta không nghĩ là hắn thích nó đâu.
6m5TW8Fg,Narrator,He begins retching.,Hắn bắt đầu muốn nôn rồi đấy.
T15RTzfj,Ashley,"""No, you don't!!""","""Ồ không nha đừng có hòng!!"""
wJhZKBS0,Andrew,""" ! ? ! ? ! ? """,""" ! ? ! ? ! ? """
CcGn02dg,Ashley,"""Swallow.""","""Nuốt xuống."""
hTvJkrgf,Ashley,"""All of it.""","""Toàn bộ."""
RbNdY8MC,Andrew,""" *Gulp* """,""" *Ực* """
tdG36dVL,Ashley,"""Well? Well? How is it??""","""Sao rồi? Sao rồi? Nó sao hở??"""
9RxGC38N,Andrew,"""...It's..............""","""…Nó.............."""
rnylctYM,Andrew,""". . . . . . . . . . . . . . .""",""". . . . . . . . . . . . . . ."""
vxfKT15S,Ashley,"""God, I hate picky eaters.""","""Chúa ơi, em ghét mấy người kén ăn ghê luôn."""
qh29Tf9n,Ashley,"""I made this with love!""","""Em đã đổ dồn tình yêu mà nấu món này đấy!"""
8l7ptdXg,Ashley,"""So you're not leaving the table before","""Vậy nên anh đừng có hòng rời khỏi bàn "
8l7ptdXg,Ashley,"you've licked the plate clean!""","trước khi liếm sạch cái dĩa này!"""
3pCN4gcF,Andrew,"""Quit your nagging, woman!""","""Dẹp cái điệu bộ cằn nhằn đó đi, cái con nhỏ chanh chua này!"""
MpMp0wjY,Ashley,"""Then quit your gagging, you big baby!!""","""Vậy thì anh cũng dẹp trò cằn nhằn của mình đi, tên trẻ con to xác kia!!"""
mQcS3cmf,Andrew,"""I'll eat it, alright!? Just... give me a minute.""","""Anh sẽ ăn nó, được chưa!? Cứ… cho anh một phút đã."""
35PYTCWL,Narrator,"Under your watchful eye, he slowly finishes his plate.","Thế là, hắn chậm chạp ăn hết phần mình dưới cái nhìn chòng chọc của mi."
150HmXgX,Ashley,"""Good boy! I'm so proud.""","""Giỏi ghê! Em tự hào hết sức luôn."""
vj5RRlmx,Andrew,"""Just fuck off, Ashley......""","""Biến mẹ mày đi, Ashley…..."""
tNbLcKf6,Ashley,"""What an odd way to say thank you...""","""Lời cảm ơn gì mà kì cục thế không biết…"""
VC2hp6gD,Andrew,"""Yeah, yeah. Thanks a bunch...""","""Ờ, ờ. Cám ơn nhiều…"""
m6rWQlwy,Andrew,"""I'll clear the table, so leave me alone.""","""Anh sẽ dọn bàn, vậy nên để anh yên đi."""
qCb7h97T,Ashley,"""We've got a very limited set of spices left, ","""Tụi mình chẳng còn lại bao nhiêu gia vị để nêm nếm nữa,"
qCb7h97T,Ashley,"but what do you think I should try next?""","nhưng mà anh nghĩ lần tới em nên thử cái nào?"""
gY8hBn98,Andrew,"""Ugh, I don't--... know. Maybe coriander?""","""Ugh, anh không--… biết nữa. Bỏ rau thơm vô thử coi?"""
VGdWFFw3,Ashley,"""Alright! I'll try that tomorrow then.""","""Được thôi! Vậy thì để mai em dùng thử."""
mjx0Fm6R,Ashley,"""I'm off to bed now. Night night!!""","""Em đi ngủ đây nhé. Ngủ ngon he!!"""
HsM8d2H9,Andrew,"""Yeah, good night...""","""Ờ, ngủ ngon…"""
jn9d0tGJ,Narrator,Mother won't pick up no matter how many times you call.,Mi có gọi bao nhiêu lần nữa thì mẹ mi vẫn không bắt máy.
4DKmPQQC,Narrator,"You've also tried to order food a bazillion times,","Mi cũng đã thử gọi ship đồ ăn chẳng đếm nổi bao nhiêu lần rồi,"
4DKmPQQC,Narrator,but for whatever reason the orders never arrive.,nhưng vì lí do gì chẳng biết mà chúng chẳng bao giờ được giao đến.
vDrRjhNt,Narrator,"He has unscrewed the lock, and is ","Anh mi đã tháo hết ốc vít trên cửa, và đang"
vDrRjhNt,Narrator,attempting to kick the door in.,chuẩn bị phá cửa để vào trong.
tb50rzX8,Narrator,"Or out, depending on your perspective.","Hoặc ra ngoài, tùy coi mi nhìn nhận thế nào."
xycnmt8J,Ashley,"""How many more times are you going to try that?","""Anh còn định thử làm vậy thêm mấy lần nữa chứ?"
xycnmt8J,Ashley,"It's clearly barred from the other side somehow.""","Rõ ràng là nó đã bị chặn kiểu gì đó ở phía bên kia rồi."""
1MHGnJ1L,Andrew,"""What else am I supposed to do!?""","""Thế anh nên làm gì nữa!?"""
jwQMZLBQ,Warden,"""If you don't stop banging on the door, I ","""Nếu tụi bây còn không ngừng đập cửa nữa, thì"
jwQMZLBQ,Warden,"won't be bringing you any food tonight!""","tối nay tao sẽ không mang đồ ăn cho tụi bây đâu đấy!"""
9JcVkngW,Andrew,"""You won't either way!!""","""Có ngừng hay không ông cũng đếch có mang đâu!!"""
zZHBCXNy,Warden,"""Says you! The delivery will ","""Ai nói thế! Bên giao hàng tiếp tế sẽ"
zZHBCXNy,Warden,"be here in a matter of hours.""","đến đây trong vài giờ nữa."""
6k31M7q9,Warden,"""But I guess you don't want anything.""","""Nhưng tao đoán là bọn mày đâu có cần cái gì."""
ZYHSts9R,Andrew,""". . . . . . . . . . .""",""". . . . . . . . . . ."""
KRn96RLg,Warden,"""Yeah, that's right!""","""Đấy, vậy mới đúng đấy!"""
7x6tJ7SM,Warden,"""Now you better stop bang, bang, banging on the door, or","""Giờ thì bọn mày nên ngưng đập cửa ầm ầm ầm như thế đi, không là"
7x6tJ7SM,Warden,"next it'll be me banging your head against the wall!""","tao sẽ đập đầu bọn mày ầm ầm như thế vào cửa đấy!!"""
crdg6TlQ,Narrator,The man's footsteps fade away.,Tiếng bước chân của ông ta dần biến mất.
Y4M8XLnb,Andrew,"""......Do you think they'll really ","""…...Mày nghĩ bọn họ có"
Y4M8XLnb,Andrew,"get that delivery today?""","giao đồ đến hôm nay thật không?"""
2jFnbv82,Andrew,"""Like I didn't fuck this up for us, did I..?""","""Như kiểu không phải do anh mà tụi mình toang đâu, đúng không…?"""
wFhwYQr5,Ashley,"""Unlikely.""","""Chắc không đâu."""
3MDDwgSM,Ashley,"""Though I guess we'll see...""","""Nhưng chắc phải xem sao đã."""
qN1ZkrxG,Narrator,And see you did!,Và xem sao thật kìa!
2CgLx8hW,Narrator,That absolutely nothing was delivered.,Xem là chẳng có thứ quỷ gì được giao đến hết.
s44C5WMd,Andrew,""".........Sigh.""",""".........Haiz."""
TvZKXZfb,Ashley,""".............Talk about something.""",""".............Nói chuyện gì đó đi."""
HGmdYhPn,Andrew,"""I got nothing.""","""Anh mày chẳng biết nói gì nữa."""
1SQZG6Nn,Ashley,"""Try.""","""Thử đi."""
S09zKGMM,Andrew,"""So................. Parasites.""","""Ờ thì................. Kí sinh trùng."""
8vMBqY78,Andrew,"""It's been a few months. Are you feeling anything?""","""Cũng vài tháng rồi. Mày có cảm thấy cái gì không?"""
FR8P1xfm,Ashley,"""Hunger.""","""Đói."""
rKNvGs6y,Andrew,"""You'd think something would ","""Tới giờ này thì chắc cũng phải có gì đó"
rKNvGs6y,Andrew,"be happening to us by now.""","xảy ra với chúng ta rồi chứ."""
MddKQgC8,Andrew,"""But I haven't noticed anything.""","""Nhưng anh vẫn chưa thấy cái gì bất thường."""
mknXbT2r,Andrew,"""That nurse never came back either. ","""Bà y tá đó cũng không hề quay lại đây nữa."
mknXbT2r,Andrew,"Like don't you wanna monitor us?""","Kiểu, chẳng lẽ mày không muốn biết tình hình của chúng ta sao?"""
rYS4WcJG,Ashley,"""Ugh, who cares....""","""Ugh, ai quan tâm chứ…."""
pK06S1qL,Andrew,"""Me, Ashley. I care.""","""Anh, Ashley. Anh quan tâm."""
NYY1gkzY,Ashley,"""Well I don't. Care nor care that you care.""","""Ờ nhưng mà em thì không. Kiểu anh sao kệ xác anh ấy."""
8fGwbtYp,Ashley,"""Aside from the starving, it's not so bad here.""","""Ngoài việc chết đói ra thì ở đây cũng không tệ lắm."""
Xbf8wYRz,Andrew,"""...Come again?""","""…Nói lại coi?"""
0kJcXC1C,Ashley,"""Aside from starving, I like it here.""","""Ngoài việc chết đói ra thì em khá thích ở đây."""
ng6TVmhG,Andrew,""".........................Well I don't.""",""".........................Ờ nhưng anh thì không."""
GGFgWtm5,Andrew,"""I wanna jump off the balcony.""","""Anh muốn nhảy khỏi ban công luôn cho rồi."""
0FZglcC0,Ashley,"""Ooh! I'll race you!""","""Ồoo! Em sẽ nhảy đua với anh!!"""
sNhtC9tH,Andrew,"""HaHhaHaha!!""","""HaHhaHaha!!"""
FzWyLLMW,Ashley,"""No, seriously. Let's go!""","""Không, em nghiêm túc đấy. Nhảy thôi!"""
4DjZy4ZZ,Andrew,"""Let's not. Though I appreciate ","""Thôi đừng. Dù rằng anh rất cảm kích"
4DjZy4ZZ,Andrew,"your eagerness to join me.""","khi mày háo hức muốn theo anh như vậy."""
FRygjDHz,Andrew,"""But it's a bit too romantic, so I'll pass.""","""Nhưng nó hơi lãng mạn quá rồi, nên thôi anh xin kiếu."""
J4tBCB7P,Ashley,"""Excuse me?""","""Cái gì cơ?"""
lQFm6s59,Andrew,"""What? You don't see it?""","""Gì? Mày không thấy vậy hả?"""
Xp0x7MG5,Andrew,"""Just imagine hitting the ground together.""","""Cứ tưởng tượng rớt xuống nền đất cùng nhau đi."""
NvH3RmxY,Andrew,"""And with such force our bodies turn into a ","""Với cái áp lực như thế thì cơ thể của chúng ta sẽ biến thành"
NvH3RmxY,Andrew,"pile of gory mush. Never to be separated!""","một cái bãi bầy nhầy tởm lợm. Không thể nào tách rời được!"""
3dkjY0Wf,Andrew,"""Our remains would get so tangled up they'd","""Mớ còn sót lại của hai đứa mình sẽ trộn lẫn vào nhau đến mức"
3dkjY0Wf,Andrew,"have to bury us together in the same coffin.""","bọn họ sẽ phải đổ chúng ta vô chung một cái quan tài mất."""
pn49X61p,Ashley,"""Might as well. We've been confined together in this coffin","""Ờ chắc cũng được đi. Dù sao thì chúng ta cũng đã bị đóng đinh với nhau "
pn49X61p,Ashley,"of an apartment for what feels like an eternity already...""","trong cái quan tài hình căn hộ này tới chết sẵn mẹ nó rồi còn đâu…"""
1x9lkVPJ,Andrew,"""I'm not jumping off the balcony with you.""","""Anh đếch nhảy khỏi ban công với mày đâu."""
xCzYHj4K,Andrew,"""Get your head checked...""","""Đi khám não thử giùm đi…"""
Y0FcJMFg,Ashley,"""\fi I \fr\c[2] should get my head checked??""","""\fi Em \fr\c[2] nên đi khám não á??"""
CDsHDw7F,Ashley,"""And no wonder your girlfriend dumped you! ","""Hèn gì anh bị bồ đá là phải rồi!"
CDsHDw7F,Ashley,"If those are your plans for romance...""","Nếu đây là ý tưởng về tình yêu lãng mạn của anh thì…"""
r6WsZ4HW,Andrew,"""Not ""romance"". I said ""romantic"". ","""Không phải ""tình yêu lãng mạn"". Tao nói là nó ""có vẻ lãng mạn""."
r6WsZ4HW,Andrew,"They're not the same thing.""","Hai cái đó không giống nhau."""
FzWXdMSk,Andrew,"""Romantic just means something is--""","""Lãng mạn nó chỉ là để nói thứ gì đó có tính--"""
HTYSk38H,Narrator,The neighbor starts blasting his ,Bên hàng xóm lại bắt đầu rú gào cái thứ
HTYSk38H,Narrator,favorite ritual music for all to hear.,âm nhạc nguyền rủa nhà nhà đều yêu của hắn.
VjCD5SVM,Andrew,""".......Again?! I wish he'd just--""",""".......Nữa hả trời?! Ước gì thằng chả cứ--"""
h6jcs8X3,Andrew,""". . . . . . . . """,""". . . . . . . . """
DjxD4tmp,Narrator,You feel like you should check up on that.,Mi cảm thấy là mình nên kiểm tra thử tình hình bên đó.
dsjCvQgS,Andrew,"""No, no. Listen! It'll be a trade!""","""Không, không. Nghe này! Đây là một giao dịch mà!"""
jY751d70,Warden,"""I told you I'm not interested.""","""Và tao đã nói với mày là tao đếch hứng thú."""
KPKJVgWL,Andrew,"""I've got some good books in here! I'm sure ","""Tôi có vài cuốn sách thú vị trong này này! Tôi chắc là "
KPKJVgWL,Andrew,"you'd like to read them while you jack off.""","ông sẽ muốn đọc nó lúc tự thẩm đấy."""
zHwJBCKC,Warden,"""I- I thought you said it's fine literature!?""","""Tao- Tao tưởng mày nói đó là tinh hoa văn học cơ mà!?"""
vPjc59nJ,Andrew,"""Oh yeah, it's real fine.""","""Ờ đúng, tinh hoa thật mà."""
9SKm66Gz,Warden,"""........Like how?""","""........Tinh hoa thế nào?"""
2KWLwnZm,Andrew,"""You'll have to see for yourself. I'll","""Ông phải tự xem thôi. Tôi sẽ"
2KWLwnZm,Andrew,"trade one book for a pack of noodles.""","đổi một cuốn sách với một gói mì."""
M54csDVR,Andrew,"""We'll exchange them via the mail slot.""","""Chúng ta trao đổi bằng khe nhận thư từ này."""
1H88jK7k,Warden,"""But maybe it's a genre I don't ","""Nhưng nhỡ đâu nó thuộc thể loại mà tao không"
1H88jK7k,Warden,"like... Read me a sample?""","thích thì sao… Đâu đọc tao nghe thử cái?"""
YcS3GcJL,Andrew,"""Like hell I will! Did you want ","""Nằm mơ tôi mới làm vậy! Hay ông muốn tôi "
YcS3GcJL,Andrew,"me to get in-character too!?""","nhập vai thủ thỉ rên rỉ cho ông nghe luôn hay gì!?"""
7fjzgyKD,Warden,"""I don't wanna go into this blind! Who","""Tao đếch muốn mù mờ mà tin mày! Ai mà"
7fjzgyKD,Warden,"knows what kind of crap you're reading!""","biết mày đang đọc cái quần què gì chứ!"""
nyyy0hsr,Andrew,"""It's just one pack of noodles. ","""Chỉ là một gói mì thôi mà."
nyyy0hsr,Andrew,"Don't be such a coward.""","Đừng có nhát cáy như thế."""
9X1wLw7y,Andrew,"""Actually, I think each book is worth ","""Nói thật thì, tôi nghĩ mỗi cuốn phải đáng"
9X1wLw7y,Andrew,"one of those multi-packs at least...""","bằng một bịch nhiều gói là ít…"""
T23F9CPP,Warden,"""Why is it that you're always such a problem!? ","""Sao lúc nào mày cũng phiền phức dữ vậy hả!?"
